id;abc;fm;to;capacity;zona;stat;oper;region;area;ts
0;937;2800000;2999999;200000;3;mg;ПАО "МЕГАФОН";Республика Татарстан;Республика Татарстан;7812014560;2025-05-01 12:46:22
0;937;3000000;3699999;700000;3;mg;ПАО "МЕГАФОН";Республика Башкортостан;Республика Башкортостан;7812014560;2025-05-01 12:46:22
0;937;3700000;3999999;300000;2;mg;ПАО "МЕГАФОН";Чувашская Республика;Чувашская Республика - Чувашия;7812014560;2025-05-01 12:46:22
0;937;4000000;4499999;500000;2;mg;ПАО "МЕГАФОН";Пензенская обл.;Пензенская область;7812014560;2025-05-01 12:46:22
0;937;4500000;4599999;100000;3;mg;ПАО "МЕГАФОН";Ульяновская обл.;Ульяновская область;7812014560;2025-05-01 12:46:22
0;937;4600000;4699999;100000;3;mg;ПАО "МЕГАФОН";Республика Калмыкия;Республика Калмыкия;7812014560;2025-05-01 12:46:22
0;937;4700000;5009999;310000;3;mg;ПАО "МЕГАФОН";Республика Башкортостан;Республика Башкортостан;7812014560;2025-05-01 12:46:22
0;937;5010000;5099999;90000;4;mg;ПАО "МЕГАФОН";Астраханская обл.;Астраханская область;7812014560;2025-05-01 12:46:22
0;937;5100000;5199999;100000;2;mg;ПАО "МЕГАФОН";Республика Мордовия;Республика Мордовия;7812014560;2025-05-01 12:46:22
0;937;5200000;5299999;100000;3;mg;ПАО "МЕГАФОН";Республика Татарстан;Республика Татарстан;7812014560;2025-05-01 12:46:22
0;937;5300000;5699999;400000;3;mg;ПАО "МЕГАФОН";Волгоградская обл.;Волгоградская область;7812014560;2025-05-01 12:46:22
0;937;5700000;6009999;310000;3;mg;ПАО "МЕГАФОН";Республика Татарстан;Республика Татарстан;7812014560;2025-05-01 12:46:22
0;937;6010000;6099999;90000;4;mg;ПАО "МЕГАФОН";Астраханская обл.;Астраханская область;7812014560;2025-05-01 12:46:22
0;937;6100000;6299999;200000;3;mg;ПАО "МЕГАФОН";Республика Татарстан;Республика Татарстан;7812014560;2025-05-01 12:46:22
0;937;6300000;6399999;100000;3;mg;ПАО "МЕГАФОН";Саратовская обл.;Саратовская область;7812014560;2025-05-01 12:46:22
0;937;6400000;6699999;300000;3;mg;ПАО "МЕГАФОН";Самарская обл.;Самарская область;7812014560;2025-05-01 12:46:22
0;937;6700000;6899999;200000;2;mg;ПАО "МЕГАФОН";Республика Мордовия;Республика Мордовия;7812014560;2025-05-01 12:46:22
0;937;6900000;7529999;630000;3;mg;ПАО "МЕГАФОН";Волгоградская обл.;Волгоградская область;7812014560;2025-05-01 12:46:22
0;937;7530000;7539999;10000;2;mg;ПАО "МЕГАФОН";Чувашская Республика;Чувашская Республика - Чувашия;7812014560;2025-05-01 12:46:22
0;937;7540000;7559999;20000;0;vz;ПАО "МЕГАФОН";Москва и Московская область;Город Москва, Московская область;7812014560;2025-05-01 12:46:22
0;937;7560000;7569999;10000;3;mg;ПАО "МЕГАФОН";Саратовская обл.;Саратовская область;7812014560;2025-05-01 12:46:22
0;937;7570000;7579999;10000;3;mg;ПАО "МЕГАФОН";Ульяновская обл.;Ульяновская область;7812014560;2025-05-01 12:46:22
0;937;7580000;7589999;10000;3;mg;ПАО "МЕГАФОН";Волгоградская обл.;Волгоградская область;7812014560;2025-05-01 12:46:22
0;937;7590000;7599999;10000;4;mg;ПАО "МЕГАФОН";Астраханская обл.;Астраханская область;7812014560;2025-05-01 12:46:22
0;937;7600000;7609999;10000;2;mg;ПАО "МЕГАФОН";Пензенская обл.;Пензенская область;7812014560;2025-05-01 12:46:22
0;937;7610000;7619999;10000;2;mg;ПАО "МЕГАФОН";Чувашская Республика;Чувашская Республика - Чувашия;7812014560;2025-05-01 12:46:22
0;937;7620000;7699999;80000;0;vz;ПАО "МЕГАФОН";Москва и Московская область;Город Москва, Московская область;7812014560;2025-05-01 12:46:22
0;937;7700000;7799999;100000;3;mg;ПАО "МЕГАФОН";Республика Татарстан;Республика Татарстан;7812014560;2025-05-01 12:46:22
0;937;7800000;7899999;100000;3;mg;ПАО "МЕГАФОН";Республика Башкортостан;Республика Башкортостан;7812014560;2025-05-01 12:46:22
0;937;7900000;7999999;100000;3;mg;ПАО "МЕГАФОН";Самарская обл.;Самарская область;7812014560;2025-05-01 12:46:22
0;937;8000000;8199999;200000;3;mg;ПАО "МЕГАФОН";Саратовская обл.;Саратовская область;7812014560;2025-05-01 12:46:22
0;937;8200000;8299999;100000;4;mg;ПАО "МЕГАФОН";Астраханская обл.;Астраханская область;7812014560;2025-05-01 12:46:22
0;937;8300000;8679999;380000;3;mg;ПАО "МЕГАФОН";Республика Башкортостан;Республика Башкортостан;7812014560;2025-05-01 12:46:22
0;937;8680000;8699999;20000;0;vz;ПАО "МЕГАФОН";Москва и Московская область;Город Москва, Московская область;7812014560;2025-05-01 12:46:22
0;937;8700000;8899999;200000;3;mg;ПАО "МЕГАФОН";Ульяновская обл.;Ульяновская область;7812014560;2025-05-01 12:46:22
0;937;8900000;8999999;100000;3;mg;ПАО "МЕГАФОН";Республика Калмыкия;Республика Калмыкия;7812014560;2025-05-01 12:46:22
0;937;9000000;9099999;100000;4;mg;ПАО "МЕГАФОН";Астраханская обл.;Астраханская область;7812014560;2025-05-01 12:46:22
0;937;9100000;9219999;120000;2;mg;ПАО "МЕГАФОН";Пензенская обл.;Пензенская область;7812014560;2025-05-01 12:46:22
0;937;9220000;9299999;80000;0;vz;ПАО "МЕГАФОН";Москва и Московская область;Город Москва, Московская область;7812014560;2025-05-01 12:46:22
0;937;9300000;9399999;100000;3;mg;ПАО "МЕГАФОН";Республика Марий Эл;Республика Марий Эл;7812014560;2025-05-01 12:46:22
0;937;9400000;9439999;40000;2;mg;ПАО "МЕГАФОН";Чувашская Республика;Чувашская Республика - Чувашия;7812014560;2025-05-01 12:46:22
0;937;9440000;9469999;30000;3;mg;ПАО "МЕГАФОН";г. Санкт-Петербург и Ленинградская область;Город Санкт-Петербург, Ленинградская область;7812014560;2025-05-01 12:46:22
0;937;9470000;9479999;10000;2;mg;ПАО "МЕГАФОН";Чувашская Республика;Чувашская Республика - Чувашия;7812014560;2025-05-01 12:46:22
0;937;9480000;9499999;20000;3;mg;ПАО "МЕГАФОН";г. Санкт-Петербург и Ленинградская область;Город Санкт-Петербург, Ленинградская область;7812014560;2025-05-01 12:46:22
0;937;9500000;9599999;100000;2;mg;ПАО "МЕГАФОН";Чувашская Республика;Чувашская Республика - Чувашия;7812014560;2025-05-01 12:46:22
0;937;9600000;9799999;200000;3;mg;ПАО "МЕГАФОН";Саратовская обл.;Саратовская область;7812014560;2025-05-01 12:46:22
0;937;9800000;9999999;200000;3;mg;ПАО "МЕГАФОН";Самарская обл.;Самарская область;7812014560;2025-05-01 12:46:22
0;938;0000000;0049999;50000;4;mg;ПАО "МЕГАФОН";Чеченская Республика;Чеченская Республика;7812014560;2025-05-01 12:46:22
0;938;0050000;0149999;100000;4;mg;ПАО "МЕГАФОН";Республика Ингушетия;Республика Ингушетия;7812014560;2025-05-01 12:46:22
0;938;0150000;0249999;100000;4;mg;ПАО "МЕГАФОН";Чеченская Республика;Чеченская Республика;7812014560;2025-05-01 12:46:22
0;938;0250000;0389999;140000;4;mg;ПАО "МЕГАФОН";Карачаево-Черкесская Республика;Карачаево-Черкесская Республика;7812014560;2025-05-01 12:46:22
0;938;0390000;0399999;10000;4;mg;ПАО "МЕГАФОН";Карачаево-Черкесская Республика;Карачаево-Черкесская Республика;7812014560;2025-05-01 12:46:22
0;938;0400000;0419999;20000;3;mg;ПАО "МЕГАФОН";Краснодарский край;Краснодарский край;7812014560;2025-05-01 12:46:22
0;938;0420000;0436999;17000;3;mg;ПАО "МЕГАФОН";Ростовская обл.;Ростовская область;7812014560;2025-05-01 12:46:22
0;938;0437000;0449999;13000;4;mg;ПАО "МЕГАФОН";Республика Дагестан;Республика Дагестан;7812014560;2025-05-01 12:46:22
0;938;0450000;0451999;2000;4;mg;ПАО "МЕГАФОН";Республика Адыгея;Республика Адыгея;7812014560;2025-05-01 12:46:22
0;938;0452000;0452999;1000;3;mg;ООО "МИАТЕЛ";г. Санкт-Петербург и Ленинградская область;Город Санкт-Петербург, Ленинградская область;7841482919;2025-05-01 12:46:22
0;938;0453000;0457999;5000;3;mg;ПАО "МЕГАФОН";Ростовская обл.;Ростовская область;7812014560;2025-05-01 12:46:22
0;938;0458000;0459999;2000;3;mg;ПАО "МЕГАФОН";Краснодарский край;Краснодарский край;7812014560;2025-05-01 12:46:22
0;938;0750000;0829999;80000;4;mg;ПАО "МЕГАФОН";Кабардино-Балкарская Республика;Кабардино-Балкарская Республика;7812014560;2025-05-01 12:46:22
